id,modelId,isModel,type,article,articleHtml,manufacturerCode,manufacturerCodeHtml,name,nameHtml,unitName,multiplicity,image.60,image.168,image.600,image.750,brand.id,brand.name,brand.synonyms,brand.nameHtml,sections,section.id,section.name,section.externalId,stocks,stockStatus,price.value,price.typeId,contractPrice,defaultPrice,favorite,analog,isAnalogSource,numberOfItemsInCart,badges,isRelated,isRelatedSource,hasRelated,productSets,externalLinks,changeDate,numberOfAnalogues,ean,shortName,series,manufacturerWarranty,deliveryTime
sWzH43sB1FZ9qeQ6Rw1k,null,false,catalog,PLV220300601R2Y,PLV220300601R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-605, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-605, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/168/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":29,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":29,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,12289.2,469,12289.2,12289.2,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:52:20,null,,"Радиатор, PLV 22, 102*305*605, R, RAL 9016 (белый), РОССИЯ",therm-x2 Line-V (PLV),10,90
s2zH43sB1FZ9qeQ6Rw1k,null,false,catalog,PLV220300801R2Y,PLV220300801R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-805, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-805, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/168/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":31,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":31,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,14790,469,14790,14790,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:52:20,null,,"Радиатор, PLV 22, 102*305*805, R, RAL 9016 (белый), РОССИЯ",therm-x2 Line-V (PLV),10,90
tGzH43sB1FZ9qeQ6Rw1k,null,false,catalog,PLV220300901R2Y,PLV220300901R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-905, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-905, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/168/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":32,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":32,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,16065.6,469,16065.6,16065.6,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:52:20,null,,"Радиатор, PLV 22, 102*305*905, R, RAL 9016 (белый), РОССИЯ",therm-x2 Line-V (PLV),10,90
t2zH43sB1FZ9qeQ6Rw1k,null,false,catalog,PLV220301301R2Y,PLV220301301R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-1305, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Line-V, гладкий, PLV 22, глубина, мм-102, высота, мм-305, длина, мм-1305, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/168/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,/images/750/01/36/013620a8f6711a3f551c3de435de4c6d.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":34,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":34,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,21128.4,469,21128.4,21128.4,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:52:20,null,,"Радиатор, PLV 22, 102*305*1305, R, RAL 9016 (белый), РОССИЯ",therm-x2 Line-V (PLV),10,90
aWzH43sB1FZ9qeQ6NQen,null,false,catalog,FK0330401601N2Y,FK0330401601N2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 33, глубина, мм-155, высота, мм-400, длина, мм-1600, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 33, глубина, мм-155, высота, мм-400, длина, мм-1600, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/168/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":1,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,33369,469,17685.57,33369,false,false,false,0,[],false,false,false,[],[],22-12-2021 10:48:23,null,,"Радиатор, FK0 33, 155*400*1600, X2 Inside, RAL 9016 (белый), РОССИЯ",,10,90
Bdq2dnoB1FZ9qeQ644wZ,null,false,catalog,FTV110400401R2Y,FTV110400401R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 11, глубина, мм-61, высота, мм-400, длина, мм-400, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 11, глубина, мм-61, высота, мм-400, длина, мм-400, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,/images/168/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,/images/750/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,/images/750/45/9d/459d66f75ad85c18aee9858a7d18b673.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":2,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":2,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,8484,469,4496.52,8484,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:52:20,null,,"Радиатор, FTV 11, 61*400*400, R, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-V (FTV),10,90
8x2O3XMBChM2hoBBeqN8,null,false,catalog,FTV220503001R2Y,FTV220503001R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 22, глубина, мм-100, высота, мм-500, длина, мм-3000, X2 Inside, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 22, глубина, мм-100, высота, мм-500, длина, мм-3000, X2 Inside, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,/images/168/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,/images/750/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,/images/750/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""name"":""Радиаторы панельные"",""id"":177,""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":2,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":2,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,42358.42,469,22449.96,42358.42,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:23:28,null,,"Радиатор, FTV 22, 100*500*3000, X2 Inside, R, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-V (FTV),10,90
UcAWdnoB1FZ9qeQ6xlbg,null,false,catalog,FTV120300601R2Y,FTV120300601R2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 12, глубина, мм-64, высота, мм-300, длина, мм-600, X2 Inside, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-V, профильный, FTV 12, глубина, мм-64, высота, мм-300, длина, мм-600, X2 Inside, тип подключения-R, нижнее справа, с термостатическим вентилем, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,/images/168/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,/images/750/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,/images/750/9c/a8/9ca83d7554ee4fd13a2b05734e115988.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":4,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":4,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,12206.38,469,6469.38,12206.38,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:17:19,null,4051487152184,"Радиатор, FTV 12, 64*300*600, X2 Inside, R, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-V (FTV),10,90
Rx2O3XMBChM2hoBBfaRG,null,false,catalog,FK0330501101N2Y,FK0330501101N2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 33, глубина, мм-155, высота, мм-500, длина, мм-1100, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 33, глубина, мм-155, высота, мм-500, длина, мм-1100, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/168/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""name"":""Радиаторы панельные"",""id"":177,""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":1,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,27007.3,469,14313.87,27007.3,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:23:28,null,,"Радиатор, FK0 33, 155*500*1100, X2 Inside, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-K (FK0),10,90
5x2O3XMBChM2hoBBgqTZ,null,false,catalog,FK0100501201N2Y,FK0100501201N2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 10, глубина, мм-61, высота, мм-500, длина, мм-1200, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 10, глубина, мм-61, высота, мм-500, длина, мм-1200, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/168/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""name"":""Радиаторы панельные"",""id"":177,""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":1,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,7918.99,469,4197.06,7918.99,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:23:28,null,,"Радиатор, FK0 10, 61*500*1200, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-K (FK0),10,90
td7NdnoB1FZ9qeQ685_R,null,false,catalog,FK0330501401N2Y,FK0330501401N2Y,null,,"Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 33, глубина, мм-155, высота, мм-500, длина, мм-1400, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)","Радиатор панельный, Kermi, therm-x2 Profil-K, профильный, FK0 33, глубина, мм-155, высота, мм-500, длина, мм-1400, X2 Inside, боковое подключение, рабочее давление, бар-10, цвет-RAL 9016 (белый)",шт,1,/images/60/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/168/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,/images/750/67/c6/67c6e633319c355946360c7a437c703f.jpg,2,Kermi (отопление),"керми, cermi",Kermi (отопление),"[{""id"":177,""name"":""Радиаторы панельные"",""externalId"":""ab3b7650-8f51-11e4-8887-003048b99ee9""}]",177,Радиаторы панельные,ab3b7650-8f51-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":1,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":1,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,32269.64,469,17102.91,32269.64,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],22-12-2021 10:23:28,null,4051487174780,"Радиатор, FK0 33, 155*500*1400, X2 Inside, RAL 9016 (белый), РОССИЯ",therm-x2 Profil-K (FK0),10,90
