sku,qty,price,special_price,group_price:Qartapanner 5,group_price:Qartapanner 10,group_price:Qartapanner 15,group_price:Qartapanner 20,group_price:Qartapanner 25,group_price:Qartapanner 30
5901761903966,0,651,651,650,600,600,600,,
5901761903980,0,650,650,650,600,600,600,,
47109455800121,0,900,900,900,850,850,850,,
47109455800126,0,900,900,900,850,850,850,,
47109455800128,0,900,900,900,850,850,850,,
5902082504863,0,2300,2300,2200,2100,2100,2100,,
5902082504887,0,2300,2300,2200,2100,2100,2100,,
5902082503439,0,2000,2000,1900,1800,1800,1800,,
5902082503361,0,2100,2100,2000,1900,1900,1900,,
5902082504290,0,1700,1700,1650,1550,1550,1550,,
5902082504313,0,1700,1700,1650,1550,1550,1550,,
5902082504337,0,1700,1700,1650,1550,1550,1550,,
5901812090645,0,1700,1700,1650,1550,1550,1550,,
5901812090669,0,1700,1700,1650,1550,1550,1550,,
5907446661664,0,2500,2500,2400,2250,2250,2250,,
5901812096296,0,1750,1750,1700,1600,1600,1600,,
5901812096432,0,1750,1750,1700,1600,1600,1600,,
5901812096487,0,1750,1750,1700,1600,1600,1600,,
5901812096326,0,1750,1750,1700,1600,1600,1600,,
5901812090614,0,1700,1700,1650,1550,1550,1550,,
5907446665648,0,1400,1400,1350,1300,1300,1300,,
5907446665662,0,1400,1400,1350,1300,1300,1300,,
5907446665716,0,1400,1400,1350,1300,1300,1300,,
5907446665730,0,1400,1400,1350,1300,1300,1300,,
5907446665600,0,1400,1400,1350,1300,1300,1300,,
5907446665624,0,1400,1400,1350,1300,1300,1300,,
5902082504016,0,2000,2000,1900,1800,1800,1800,,
5902082503385,0,2000,2000,1900,1800,1800,1800,,
5902082504849,0,1600,1600,1550,1450,1450,1450,,
5902082503309,0,1750,1750,1700,1600,1600,1600,,
5901812090805,0,2200,2200,2100,2000,2000,2000,,
5901812090812,0,2200,2200,2100,2000,2000,2000,,
5902082502814,0,2800,2800,2700,2550,2550,2550,,
5045252667903,0,25000,25000,23750,22500,21250,20000,,
5045370468130,0,3000,3000,2850,2700,2550,2400,,
5045252668245,0,21700,21700,20650,19550,18450,17400,,
3386463039632,0,33600,33600,31950,30250,28600,26900,,
3386463038888,0,52600,52600,50000,47350,44750,42100,,
3386463038895,0,38000,38000,36100,34200,32300,30400,,
5045497416274,0,69000,69000,65550,62100,58650,55200,,
5045456747685,0,51600,51600,49050,46450,43900,41300,,
5045495112475,0,7000,7000,6650,6300,5950,5600,,
5045495051804,0,70500,70500,67000,63450,59950,56400,,
5045419039628,0,51600,51600,49050,46450,43900,41300,,
5045419039611,0,72000,72000,68400,64800,61200,57600,,
5045456191792,0,,,,,,,,
5045456191587,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5045459792576,0,72000,72000,68400,64800,61200,57600,,
5045453986186,0,51600,51600,49050,46450,43900,41300,,
5045410636413,0,29400,29400,27950,26500,25000,23550,,
5045411327747,0,3000,3000,2850,2700,2550,2400,,
5045415436940,0,40100,40100,38100,36100,34100,32100,,
5045415437213,0,6000,6000,5700,5400,5100,4800,,
30071,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5045410681857,0,38100,38100,36200,34300,32400,30500,,
17182,0,,,,,,,,
5045411326993,0,3000,3000,2850,2700,2550,2400,,
5045411331836,0,29100,29100,27650,26200,24750,23300,,
3386460016544,0,22900,22900,21800,20650,19500,18350,,
3386460016537,0,33600,33600,31950,30250,28600,26900,,
3386463810316,0,33000,33000,31350,29700,28050,26400,,
5045410641066,0,3000,3000,2850,2700,2550,2400,,
5045410641035,0,3000,3000,2850,2700,2550,2400,,
3605521444271,0,42000,42000,39900,37800,35700,33600,,
3605521172648,15,42000,33600,33600,33600,33600,33600,,
3605521172587,16,58100,46500,46500,46500,46500,46500,,
3605521939999,0,57000,57000,54150,51300,48450,45600,,
3605521739551,0,,,,,,,,
3614271697011,0,61200,61200,58150,55100,52050,49000,,
3614271381477,0,37900,37900,36050,34150,32250,30350,,
3614271381552,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3360372102359,7,37100,29700,29700,29700,29700,29700,,
3360372100515,5,47600,38100,38100,38100,38100,38100,,
3605520297939,0,0,01,0,01,0,01,0,01,0,01,0,01,,
471094558001214,0,900,900,900,850,850,850,,
471094558001216,0,900,900,900,850,850,850,,
4716112254496,0,290,290,300,300,300,300,,
4712826233642,0,1100,1100,1050,1000,1000,1000,,
4712826233703,0,1100,1100,1050,1000,1000,1000,,
200224,0,500,500,500,450,450,450,,
200202,0,500,500,500,450,450,450,,
40773,0,550,550,550,500,500,500,,
40775,0,550,550,550,500,500,500,,
4716112255189,0,1600,1600,1550,1450,1450,1450,,
471094558001228,0,900,900,900,850,850,850,,
4710945585871,0,290,290,300,300,300,300,,
4710945585758,0,290,290,300,300,300,300,,
4710945585444,0,290,290,300,300,300,300,,
200312,0,260,260,250,250,250,250,,
2003041,0,260,260,250,250,250,250,,
017854065284,0,16750,16750,15950,15100,15100,15100,,
017854061514,0,15700,15700,14950,14150,14150,14150,,
5902082502456,0,2500,2500,2400,2250,2250,2250,,
5902082502470,0,2300,2300,2200,2100,2100,2100,,
5902082502487,0,2300,2300,2200,2100,2100,2100,,
5902082502500,0,2300,2300,2200,2100,2100,2100,,
5902082503088,0,1750,1750,1700,1600,1600,1600,,
5902082503095,0,1750,1750,1700,1600,1600,1600,,
5902082503125,0,1200,1200,1150,1100,1100,1100,,
5055443625582,0,4600,4600,4400,4150,4150,4150,,
5055443625643,0,7600,7600,7250,6850,6850,6850,,
5055443625674,0,7500,7500,7150,6750,6750,6750,,
5055443625704,0,7600,7600,7250,6850,6850,6850,,
5055443626213,0,4100,4100,3900,3700,3700,3700,,
017854050273,0,2600,2600,2500,2350,2350,2350,,
017854047143,0,2600,2600,2500,2350,2350,2350,,
3386460036429,0,38000,38000,36100,34200,32300,30400,,
3386460036405,0,32000,32000,30400,28800,27200,25600,,
3386460036436,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460036788,0,1,1,50,50,50,50,,
3386460036351,0,65000,65000,61750,58500,55250,52000,,
41045,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460057059,0,48100,48100,45700,43300,40900,38500,,
3386460057073,0,24100,24100,22900,21700,20500,19300,,
3386460057066,0,32100,32100,30500,28900,27300,25700,,
3386460066167,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460066150,0,25350,25350,24100,22850,21550,20300,,
3386460066143,2,35750,32200,32200,32200,30400,28600,,
3386460066099,23,28600,22900,22900,22900,22900,22900,,
783320916120,0,1,1,50,50,50,50,,
783320482007,0,28000,28000,26600,25200,23800,22400,,
783320482106,0,39000,39000,37050,35100,33150,31200,,
783320486074,0,0,01,0,01,0,01,0,01,0,01,0,01,,
783320486500,0,0,01,0,01,0,01,0,01,0,01,0,01,,
783320913525,0,46500,46500,44200,41850,39550,37200,,
783320913020,0,34500,34500,32800,31050,29350,27600,,
783320911620,0,48000,48000,45600,43200,40800,38400,,
783320911323,0,33000,33000,31350,29700,28050,26400,,
783320971228,0,32200,32200,30600,29000,27400,25800,,
03052,0,,,,,,,,
783320971570,0,59500,59500,56550,53550,50600,47600,,
43200,0,,,,,,,,
783320502019,0,38300,38300,36400,34500,32600,30650,,
4896,0,0,01,0,01,0,01,0,01,0,01,0,01,,
783320822926,0,40000,40000,38000,36000,34000,32000,,
783320822681,0,87500,87500,83150,78750,74400,70000,,
783320803000,0,52000,52000,49400,46800,44200,41600,,
783320976742,0,18800,18800,17900,16950,16000,15050,,
783320971266,0,35650,35650,33900,32100,30350,28550,,
43198,0,,,,,,,,
783320490316,0,58000,58000,55100,52200,49300,46400,,
3346131740093,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3346131793808,0,48200,48200,45800,43400,41000,38600,,
3346131795208,0,53600,53600,50950,48250,45600,42900,,
3346131795215,0,75600,75600,71850,68050,64300,60500,,
5055443634829,0,18500,18500,17600,16650,16650,16650,,
5055443635215,0,18500,18500,17600,16650,16650,16650,,
017854061613,0,27000,27000,25650,24300,24300,24300,,
5055443628101,1,13000,13000,12350,11700,11700,11700,,
016401012108,2,850,850,850,800,800,800,,
016401211013,3,850,850,850,800,800,800,,
8691190960926,0,350,350,350,350,350,350,,
8691190960933,0,350,350,350,350,350,350,,
37140101,0,550,550,550,500,500,500,,
37140103,0,550,550,550,500,500,500,,
37140104,0,550,550,550,500,500,500,,
747643031038,0,1100,1100,1050,1000,1000,1000,,
8691190108052,0,1900,1900,1850,1750,1750,1750,,
8691190108076,0,1900,1900,1850,1750,1750,1750,,
4052136039252,0,5900,5900,5650,5350,5350,5350,,
4052136039245,0,5900,5900,5650,5350,5350,5350,,
4051564005600,0,3800,3800,3650,3450,3450,3450,,
4051564006171,0,3800,3800,3650,3450,3450,3450,,
4051564007055,0,2700,2700,2600,2450,2450,2450,,
5907446665570,0,1400,1400,1350,1300,1300,1300,,
5907446665587,0,1400,1400,1350,1300,1300,1300,,
5902082504665,0,2000,2000,1900,1800,1800,1800,,
5902082504672,0,2000,2000,1900,1800,1800,1800,,
5902082501602,0,1950,1950,1900,1800,1800,1800,,
5902082501619,0,1950,1950,1900,1800,1800,1800,,
5902082502838,0,2800,2800,2700,2550,2550,2550,,
5902082503958,0,2700,2700,2600,2450,2450,2450,,
5902082503965,0,2700,2700,2600,2450,2450,2450,,
3386463039625,0,40600,40600,38600,36550,34550,32500,,
5045252668184,0,38500,38500,36600,34650,32750,30800,,
5045411326979,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386463039649,0,21500,21500,20450,19350,18300,17200,,
5045490438907,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5045456773318,0,63000,63000,59850,56700,53550,50400,,
5045456747654,0,37200,37200,35350,33500,31650,29800,,
5045491010812,0,,,,,,,,
5045419039642,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5045451812432,0,67000,67000,63650,60300,56950,53600,,
5045451812494,0,67000,67000,63650,60300,56950,53600,,
5045456191525,0,43200,43200,41050,38900,36750,34600,,
5045454003592,0,39200,39200,37250,35300,33350,31400,,
5045454003714,0,3000,3000,2850,2700,2550,2400,,
5045454003622,0,6000,6000,5700,5400,5100,4800,,
5045454003561,0,53700,53700,51050,48350,45650,43000,,
5045454003684,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5045415436971,0,5000,5000,4750,4500,4250,4000,,
5045417920935,0,47400,47400,45050,42700,40300,37950,,
3386460018647,0,24200,24200,23000,21800,20600,19400,,
5045379571480,0,24200,24200,23000,21800,20600,19400,,
3386460056458,0,28000,28000,26600,25200,23800,22400,,
3386460006989,0,25700,25700,24450,23150,21850,20600,,
3386460016520,0,44800,44800,42600,40350,38100,35850,,
3386463810309,0,41400,41400,39350,37300,35200,33150,,
5045252648988,0,41400,41400,39350,37300,35200,33150,,
17159,0,,,,,,,,
3386463810323,0,28500,28500,27100,25650,24250,22800,,
3614271381408,0,75400,75400,71650,67900,64100,60350,,
3614271381385,0,38400,38400,36500,34600,32650,30750,,
3605521940056,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605521475411,0,60900,60900,57900,54850,51800,48750,,
3605521475343,0,33300,33300,31650,30000,28350,26650,,
3605521739902,0,37000,37000,35150,33300,31450,29600,,
3614271418159,0,52000,52000,49400,46800,44200,41600,,
3605521040664,0,33700,33700,32050,30350,28650,27000,,
3360375004049,2,43400,30400,30400,30400,30400,30400,,
3360375004056,4,60200,42150,42150,42150,42150,42150,,
3605520294624,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605521695529,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605521695109,0,46000,46000,43700,41400,39100,36800,,
3614270977817,0,61600,61600,58550,55450,52400,49300,,
3614270977848,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605521544353,0,63800,63800,60650,57450,54250,51050,,
471094558001218,0,900,900,900,850,850,850,,
471094558001219,0,900,900,900,850,850,850,,
471094558001220,0,900,900,900,850,850,850,,
4710945580272,0,,,,,,,,
47109455802721,0,290,290,300,300,300,300,,
200212,0,500,500,500,450,450,450,,
200220,0,500,500,500,450,450,450,,
200237,0,500,500,500,450,450,450,,
200203,0,500,500,500,450,450,450,,
40776,0,550,550,550,500,500,500,,
40777,0,750,750,750,700,700,700,,
40778,0,750,750,750,700,700,700,,
4716112255158,0,1600,1600,1550,1450,1450,1450,,
471094558001233,0,900,900,900,850,850,850,,
4716112253994,0,290,290,300,300,300,300,,
4710945585897,0,290,290,300,300,300,300,,
200232,0,500,500,500,450,450,450,,
200242,0,500,500,500,450,450,450,,
200230,0,500,500,500,450,450,450,,
5901812096371,0,1700,1700,1650,1550,1550,1550,,
5902082501961,0,2450,2450,2350,2250,2250,2250,,
5907446665655,0,1400,1400,1350,1300,1300,1300,,
5907446665723,0,1400,1400,1350,1300,1300,1300,,
5907446665549,0,1400,1400,1350,1300,1300,1300,,
5907446665594,0,1400,1400,1350,1300,1300,1300,,
5907446665617,0,1400,1400,1350,1300,1300,1300,,
5902082504009,0,2000,2000,1900,1800,1800,1800,,
5902082504832,0,1600,1600,1550,1450,1450,1450,,
5902082503286,0,1900,1900,1850,1750,1750,1750,,
5902082502807,0,2800,2800,2700,2550,2550,2550,,
5902082503972,0,2700,2700,2600,2450,2450,2450,,
3386463021798,0,39100,39100,37150,35200,33250,31300,,
5045411326955,0,3000,3000,2850,2700,2550,2400,,
5045252668214,0,25600,25600,24350,23050,21800,20500,,
3386463038901,0,26300,26300,25000,23700,22400,21050,,
5045497416212,0,40800,40800,38800,36750,34700,32650,,
5045495052221,0,50400,50400,47900,45400,42850,40350,,
5045493331045,0,36000,36000,34200,32400,30600,28800,,
5045419039635,0,36000,36000,34200,32400,30600,28800,,
5045419039666,0,3000,3000,2850,2700,2550,2400,,
5045456191099,0,63000,63000,59850,56700,53550,50400,,
5045459792835,0,51600,51600,49050,46450,43900,41300,,
42300,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5045454003509,0,3000,3000,2850,2700,2550,2400,,
5045454003479,0,5000,5000,4750,4500,4250,4000,,
5045410636420,0,34200,34200,32500,30800,29100,27400,,
5045415437008,0,3000,3000,2850,2700,2550,2400,,
5045415436919,0,52300,52300,49700,47100,44500,41850,,
5045410635799,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460056427,0,,,,,,,,
3386460013611,0,44500,44500,42300,40050,37850,35600,,
5045411331829,0,23000,23000,21850,20700,19550,18400,,
5045233404862,0,33600,33600,31950,30250,28600,26900,,
5045410636109,0,0,01,0,01,0,01,0,01,0,01,0,01,,
5045252649046,0,28500,28500,27100,25650,24250,22800,,
5045252649015,0,33000,33000,31350,29700,28050,26400,,
17151,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605521173126,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605521739629,0,48400,48400,46000,43600,41150,38750,,
3605521739483,0,37000,37000,35150,33300,31450,29600,,
3614271381491,0,74700,74700,71000,67250,63500,59800,,
3614271381538,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605520301544,0,34500,34500,32800,31050,29350,27600,,
3360375006432,0,,,,,,,,
3360372100522,3,56700,45400,45400,45400,45400,45400,,
3360375010972,1,71000,49700,49700,49700,49700,49700,,
3605520267093,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605520292545,0,49300,49300,46850,44400,41950,39450,,
3614270284946,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3605521695178,0,61600,61600,58550,55450,52400,49300,,
3614270977831,0,46000,46000,43700,41400,39100,36800,,
471094558001215,0,900,900,900,850,850,850,,
471094558001217,0,900,900,900,850,850,850,,
47109455804492,0,1100,1100,1050,1000,1000,1000,,
7796,0,900,900,900,850,850,850,,
200204,0,500,500,500,450,450,450,,
200226,0,500,500,500,450,450,450,,
2002601,0,500,500,500,450,450,450,,
200339,0,260,260,250,250,250,250,,
40774,0,550,550,550,500,500,500,,
4716112255219,0,1600,1600,1550,1450,1450,1450,,
471094558001227,0,900,900,900,850,850,850,,
471094558001231,0,900,900,900,850,850,850,,
4710945581378,0,290,290,300,300,300,300,,
4710945585956,0,290,290,300,300,300,300,,
200311,0,260,260,250,250,250,250,,
200223,0,500,500,500,450,450,450,,
200238,0,500,500,500,450,450,450,,
017854065390,0,13400,13400,12750,12100,12100,12100,,
017854065291,0,18300,18300,17400,16500,16500,16500,,
017854065376,0,9550,9550,9100,8600,8600,8600,,
017854065239,0,26100,26100,24800,23500,23500,23500,,
017854065222,0,18300,18300,17400,16500,16500,16500,,
017854065178,0,6850,6850,6550,6200,6200,6200,,
017854065352,0,14400,14400,13700,13000,13000,13000,,
017854060296,0,21400,21400,20350,19300,19300,19300,,
017854060036,0,6750,6750,6450,6100,6100,6100,,
471094558001237,0,900,900,900,850,850,850,,
471094558001239,0,900,900,900,850,850,850,,
200233,0,500,500,500,450,450,450,,
4716112270298,0,900,900,900,850,850,850,,
5902082504924,0,1550,1550,1500,1400,1400,1400,,
5902082503613,0,850,850,850,800,800,800,,
5902082503620,0,850,850,850,800,800,800,,
5902082504207,0,2400,2400,2300,2200,2200,2200,,
5902082504245,0,2400,2400,2300,2200,2200,2200,,
5902082504955,0,1250,1250,1200,1150,1150,1150,,
5902082504962,0,1250,1250,1200,1150,1150,1150,,
5902082505013,0,1250,1250,1200,1150,1150,1150,,
5902082505037,0,1250,1250,1200,1150,1150,1150,,
5902082503903,0,2500,2500,2400,2250,2250,2250,,
5902082503927,0,2500,2500,2400,2250,2250,2250,,
5902082504054,0,3900,3900,3750,3550,3550,3550,,
5902082504429,0,4900,4900,4700,4450,4450,4450,,
5902082503460,0,2400,2400,2300,2200,2200,2200,,
5902082502425,0,2300,2300,2200,2100,2100,2100,,
5902082502449,0,2300,2300,2200,2100,2100,2100,,
5902082502463,0,2300,2300,2200,2100,2100,2100,,
5902082502494,0,2300,2300,2200,2100,2100,2100,,
5902082502517,0,2300,2300,2200,2100,2100,2100,,
5902082503071,0,1750,1750,1700,1600,1600,1600,,
5902082503118,0,1200,1200,1150,1100,1100,1100,,
5902082503132,0,1200,1200,1150,1100,1100,1100,,
5055443625551,0,4600,4600,4400,4150,4150,4150,,
5055443625612,0,7600,7600,7250,6850,6850,6850,,
5055443626244,0,4100,4100,3900,3700,3700,3700,,
5055443630982,0,7600,7600,7250,6850,6850,6850,,
017854058910,0,2600,2600,2500,2350,2350,2350,,
017854050266,0,2600,2600,2500,2350,2350,2350,,
3386463402818,0,34000,34000,32300,30600,28900,27200,,
3386463302736,0,38000,38000,36100,34200,32300,30400,,
3386460036450,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460036412,0,29900,29900,28450,26950,25450,23950,,
3386460036368,0,40300,40300,38300,36300,34300,32250,,
3386460036511,0,30400,30400,28900,27400,25850,24350,,
3386460057141,0,0,01,0,01,0,01,0,01,0,01,0,01,,
3386460057158,0,1,1,50,50,50,50,,
3386460057080,0,42700,42700,40600,38450,36300,34200,,
3386460066082,16,40300,32250,32250,32250,32250,32250,,
3386460081450,0,36000,36000,34200,32400,30600,28800,,
783320911538,0,56000,56000,53200,50400,47600,44800,,
783320911033,0,41000,41000,38950,36900,34850,32800,,
783320482502,0,48500,48500,46100,43650,41250,38800,,
783320911521,0,47000,47000,44650,42300,39950,37600,,
783320872150,0,27000,27000,25650,24300,22950,21600,,
783320976551,0,0,01,0,01,0,01,0,01,0,01,0,01,,
783320971020,0,40800,40800,38800,36750,34700,32650,,
783320803291,0,52000,52000,49400,46800,44200,41600,,
783320502118,0,64150,32100,32100,32100,32100,32100,,
783320506536,0,0,01,0,01,0,01,0,01,0,01,0,01,,
783320822711,0,68500,68500,65100,61650,58250,54800,,
783320826115,0,,,,,,,,
783320822940,0,55000,55000,52250,49500,46750,44000,,
783320971518,0,60000,60000,57000,54000,51000,48000,,
783320971068,2,52000,41600,41600,41600,41600,41600,,
783320971587,0,59500,59500,56550,53550,50600,47600,,
3346130492542,0,59400,59400,56450,53500,50500,47550,,
3346131793952,0,47200,47200,44850,42500,40150,37800,,
3346131793990,0,49900,49900,47450,44950,42450,39950,,
3346131795178,0,75400,75400,71650,67900,64100,60350,,
3346131701650,0,,,,,,,,
3346132000264,0,48200,48200,45800,43400,41000,38600,,
4051564007048,0,2700,2700,2600,2450,2450,2450,,
40272,0,200,200,200,200,200,200,,
40273,0,200,200,200,200,200,200,,
40274,0,200,200,200,200,200,200,,
40275,0,200,200,200,200,200,200,,
6296569002447,0,850,850,850,800,800,800,,
6296569002515,0,550,550,550,500,500,500,,
8691190261221,0,550,550,550,500,500,500,,
6930446201478,0,550,550,550,500,500,500,,
8691190261290,0,550,550,550,500,500,500,,
8691190926168,0,300,300,300,300,300,300,,
8691190926175,0,300,300,300,300,300,300,,
8691190926182,0,300,300,300,300,300,300,,
8691190926229,0,300,300,300,300,300,300,,
8691190926236,0,300,300,300,300,300,300,,
8691190926342,0,300,300,300,300,300,300,,
8691190926359,0,300,300,300,300,300,300,,
8691190926441,0,300,300,300,300,300,300,,
8691190926519,0,300,300,300,300,300,300,,
8691190926601,0,300,300,300,300,300,300,,
8691190926618,0,300,300,300,300,300,300,,
8691190926649,0,300,300,300,300,300,300,,
8691190926656,0,300,300,300,300,300,300,,
8691190926663,0,300,300,300,300,300,300,,
8691190926670,0,300,300,300,300,300,300,,
5902082503699,0,700,700,700,650,650,650,,
5902082503705,0,700,700,700,650,650,650,,
5902082503712,0,700,700,700,650,650,650,,
5902082503729,0,700,700,700,650,650,650,,
5902082504733,0,700,700,700,650,650,650,,
5902082504740,0,700,700,700,650,650,650,,
5902082504580,0,800,800,800,750,750,750,,
5902082504597,0,1000,1000,950,900,900,900,,
614514670439,0,7900,7900,7550,7150,6750,6350,,
614514157022,0,3100,3100,2950,2800,2650,2500,,
614514171011,0,7300,7300,6950,6600,6250,5850,,
614514023433,0,6800,6800,6500,6150,5800,5450,,
6295124000010,0,450,450,450,450,400,400,,
6295124006821,0,2000,2000,1900,1800,1700,1600,,
3700074261921,0,700,700,700,650,600,600,,
3700074264229,0,1900,1900,1850,1750,1650,1550,,
3386460047395,0,1,1,50,50,50,50,,
3386460047364,0,33000,33000,31350,29700,28050,26400,,
